Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
338629,2745.0,2750.0,0.0,93501.0,8388607.0,-6999.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338720,2740.0,2749.0,0.0,93494.0,8388607.0,-7026.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338811,2748.0,2755.0,0.0,93631.0,8388607.0,-7089.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338904,2742.0,2749.0,0.0,93672.0,8388607.0,-7092.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338979,2739.0,2747.0,0.0,93460.0,8388607.0,-7299.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339087,2739.0,2751.0,0.0,93460.0,8388607.0,-7283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339145,2740.0,2751.0,0.0,93526.0,8388607.0,-7215.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339261,2745.0,2747.0,0.0,93415.0,8388607.0,-7035.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339335,2740.0,2751.0,0.0,93445.0,8388607.0,-7008.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339427,2740.0,2749.0,0.0,93479.0,8388607.0,-7349.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339501,2738.0,2749.0,0.0,93543.0,8388607.0,-6973.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339579,2739.0,2753.0,0.0,93577.0,8388607.0,-7015.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339675,2745.0,2758.0,0.0,93455.0,8388607.0,-7146.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339771,2739.0,2755.0,0.0,93414.0,8388607.0,-7355.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339838,2739.0,2749.0,0.0,93391.0,8388607.0,-6990.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339913,2741.0,2751.0,0.0,93477.0,8388607.0,-7288.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339991,2745.0,2756.0,0.0,93429.0,8388607.0,-7066.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340095,2742.0,2752.0,0.0,93409.0,8388607.0,-7201.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340185,2740.0,2751.0,0.0,93681.0,8388607.0,-7122.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340276,2742.0,2751.0,0.0,93392.0,8388607.0,-7102.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340365,2742.0,2755.0,0.0,93572.0,8388607.0,-7071.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340477,2739.0,2754.0,0.0,93467.0,8388607.0,-7161.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340555,2739.0,2752.0,0.0,93404.0,8388607.0,-7112.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340649,2742.0,2751.0,0.0,93374.0,8388607.0,-7021.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340742,2743.0,2751.0,0.0,93426.0,8388607.0,-7127.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340836,2740.0,2750.0,0.0,93280.0,8388607.0,-7016.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340910,2743.0,2750.0,0.0,93456.0,8388607.0,-7099.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341019,2738.0,2751.0,0.0,93401.0,8388607.0,-6832.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341109,2740.0,2752.0,0.0,93348.0,8388607.0,-7054.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341200,2740.0,2751.0,0.0,93460.0,8388607.0,-7126.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341276,2739.0,2750.0,0.0,93535.0,8388607.0,-7080.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341380,2742.0,2751.0,0.0,93522.0,8388607.0,-7310.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341470,2741.0,2750.0,0.0,93363.0,8388607.0,-6987.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341559,2740.0,2751.0,0.0,93445.0,8388607.0,-7169.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341646,2742.0,2753.0,0.0,93322.0,8388607.0,-7058.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341752,2741.0,2752.0,0.0,93468.0,8388607.0,-7072.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341843,2740.0,2751.0,0.0,93450.0,8388607.0,-7016.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341933,2741.0,2751.0,0.0,93540.0,8388607.0,-7162.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342029,2745.0,2753.0,0.0,93593.0,8388607.0,-7255.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342119,2743.0,2751.0,0.0,93403.0,8388607.0,-7454.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342192,2741.0,2750.0,0.0,93513.0,8388607.0,-7248.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342299,2740.0,2750.0,0.0,93448.0,8388607.0,-7091.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342385,2742.0,2752.0,0.0,93383.0,8388607.0,-7159.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342494,2738.0,2751.0,0.0,93428.0,8388607.0,-7308.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342551,2739.0,2753.0,0.0,93345.0,8388607.0,-7180.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342674,2738.0,2751.0,0.0,93540.0,8388607.0,-7265.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342750,2743.0,2751.0,0.0,93344.0,8388607.0,-7247.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342840,2742.0,2753.0,0.0,93334.0,8388607.0,-7178.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342930,2742.0,2754.0,0.0,93475.0,8388607.0,-7053.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343038,2745.0,2751.0,0.0,93374.0,8388607.0,-7160.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343128,2742.0,2752.0,0.0,93278.0,8388607.0,-7255.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343220,2737.0,2751.0,0.0,93586.0,8388607.0,-7137.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343310,2741.0,2754.0,0.0,93441.0,8388607.0,-7178.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343402,2741.0,2754.0,0.0,93492.0,8388607.0,-7068.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343476,2739.0,2755.0,0.0,93524.0,8388607.0,-7203.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343596,2742.0,2752.0,0.0,93455.0,8388607.0,-6881.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343667,2742.0,2752.0,0.0,93493.0,8388607.0,-7070.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343755,2741.0,2749.0,0.0,93472.0,8388607.0,-7189.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343825,2749.0,2758.0,0.0,93370.0,8388607.0,-7057.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343932,2745.0,2751.0,0.0,93532.0,8388607.0,-7258.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344029,2739.0,2751.0,0.0,93553.0,8388607.0,-7166.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344121,2739.0,2751.0,0.0,93561.0,8388607.0,-7322.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344208,2742.0,2751.0,0.0,93578.0,8388607.0,-7133.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344297,2740.0,2754.0,0.0,93408.0,8388607.0,-7120.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344386,2740.0,2748.0,0.0,93577.0,8388607.0,-7244.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344485,2741.0,2749.0,0.0,93456.0,8388607.0,-6962.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344565,2743.0,2753.0,0.0,93474.0,8388607.0,-7081.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344659,2739.0,2748.0,0.0,93557.0,8388607.0,-7090.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344736,2740.0,2755.0,0.0,93528.0,8388607.0,-6924.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
