Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1482849,2738.0,2752.0,0.0,330723.0,8388607.0,-7552.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1482927,2741.0,2751.0,0.0,331478.0,8388607.0,-7752.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483021,2743.0,2749.0,0.0,331033.0,8388607.0,-7772.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483100,2742.0,2752.0,0.0,330888.0,8388607.0,-7725.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483194,2737.0,2750.0,0.0,331193.0,8388607.0,-7467.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483287,2743.0,2752.0,0.0,331037.0,8388607.0,-7502.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483385,2743.0,2751.0,0.0,331321.0,8388607.0,-7527.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483453,2743.0,2751.0,0.0,331012.0,8388607.0,-7611.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483533,2743.0,2750.0,0.0,331031.0,8388607.0,-7749.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483607,2746.0,2755.0,0.0,330846.0,8388607.0,-7460.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483713,2740.0,2750.0,0.0,331070.0,8388607.0,-7551.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483795,2739.0,2753.0,0.0,331107.0,8388607.0,-7626.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483877,2743.0,2751.0,0.0,331170.0,8388607.0,-7493.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1483960,2746.0,2754.0,0.0,331249.0,8388607.0,-7586.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484063,2737.0,2752.0,0.0,330744.0,8388607.0,-7853.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484145,2737.0,2754.0,0.0,331112.0,8388607.0,-7591.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484240,2737.0,2749.0,0.0,331047.0,8388607.0,-7467.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484314,2738.0,2749.0,0.0,331240.0,8388607.0,-7734.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484426,2739.0,2751.0,0.0,330894.0,8388607.0,-7594.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484504,2740.0,2749.0,0.0,331001.0,8388607.0,-7567.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484596,2741.0,2751.0,0.0,331275.0,8388607.0,-7511.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484688,2740.0,2749.0,0.0,331422.0,8388607.0,-7432.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484781,2737.0,2751.0,0.0,331521.0,8388607.0,-7617.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484858,2741.0,2751.0,0.0,330990.0,8388607.0,-7577.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484966,2743.0,2754.0,0.0,330705.0,8388607.0,-7627.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485065,2740.0,2748.0,0.0,331216.0,8388607.0,-7475.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485161,2737.0,2751.0,0.0,331043.0,8388607.0,-7582.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485238,2737.0,2755.0,0.0,330876.0,8388607.0,-7834.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485338,2738.0,2753.0,0.0,330820.0,8388607.0,-7719.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485417,2743.0,2753.0,0.0,331643.0,8388607.0,-7400.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
