Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
480846,2738.0,2752.0,0.0,120163.0,8388607.0,-7294.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480918,2747.0,2758.0,0.0,120072.0,8388607.0,-7337.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481025,2738.0,2754.0,0.0,120181.0,8388607.0,-7273.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481113,2740.0,2751.0,0.0,120096.0,8388607.0,-7274.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481204,2743.0,2750.0,0.0,120045.0,8388607.0,-7203.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481293,2740.0,2750.0,0.0,120104.0,8388607.0,-7347.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481386,2742.0,2747.0,0.0,120192.0,8388607.0,-7214.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481462,2738.0,2750.0,0.0,120146.0,8388607.0,-7173.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481551,2745.0,2754.0,0.0,120297.0,8388607.0,-7114.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481641,2739.0,2749.0,0.0,120436.0,8388607.0,-7329.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481734,2742.0,2751.0,0.0,120394.0,8388607.0,-7114.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481806,2739.0,2753.0,0.0,120293.0,8388607.0,-7281.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481886,2742.0,2751.0,0.0,120365.0,8388607.0,-7408.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481998,2749.0,2756.0,0.0,120447.0,8388607.0,-7226.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482077,2741.0,2750.0,0.0,120404.0,8388607.0,-7292.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482154,2742.0,2753.0,0.0,120476.0,8388607.0,-7283.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482240,2742.0,2752.0,0.0,120357.0,8388607.0,-7349.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482325,2749.0,2755.0,0.0,120595.0,8388607.0,-7046.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482419,2740.0,2754.0,0.0,120557.0,8388607.0,-7050.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482511,2742.0,2754.0,0.0,120413.0,8388607.0,-7134.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482600,2737.0,2751.0,0.0,120593.0,8388607.0,-7233.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482674,2739.0,2754.0,0.0,120338.0,8388607.0,-7139.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482763,2741.0,2749.0,0.0,120656.0,8388607.0,-7050.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482852,2745.0,2755.0,0.0,120621.0,8388607.0,-7253.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482939,2744.0,2753.0,0.0,120480.0,8388607.0,-7117.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483033,2743.0,2756.0,0.0,120457.0,8388607.0,-7213.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483122,2739.0,2751.0,0.0,120493.0,8388607.0,-7100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483195,2743.0,2749.0,0.0,120511.0,8388607.0,-6992.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483286,2739.0,2754.0,0.0,120701.0,8388607.0,-7291.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483374,2744.0,2753.0,0.0,120529.0,8388607.0,-7349.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483482,2743.0,2754.0,0.0,120514.0,8388607.0,-7213.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483539,2742.0,2753.0,0.0,120662.0,8388607.0,-7228.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483628,2739.0,2749.0,0.0,120576.0,8388607.0,-7075.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483717,2747.0,2758.0,0.0,120470.0,8388607.0,-7222.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483803,2737.0,2752.0,0.0,120693.0,8388607.0,-7070.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483878,2739.0,2751.0,0.0,120730.0,8388607.0,-7194.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483964,2737.0,2748.0,0.0,120606.0,8388607.0,-7436.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484054,2744.0,2758.0,0.0,120580.0,8388607.0,-7179.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484157,2737.0,2748.0,0.0,120696.0,8388607.0,-7154.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484246,2739.0,2751.0,0.0,120721.0,8388607.0,-7271.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484340,2739.0,2751.0,0.0,120803.0,8388607.0,-7106.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484417,2739.0,2751.0,0.0,120597.0,8388607.0,-7190.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484511,2739.0,2749.0,0.0,120767.0,8388607.0,-7198.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484585,2749.0,2758.0,0.0,120623.0,8388607.0,-7061.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484699,2737.0,2750.0,0.0,120568.0,8388607.0,-7252.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484798,2741.0,2753.0,0.0,120719.0,8388607.0,-7140.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484876,2741.0,2752.0,0.0,120749.0,8388607.0,-7421.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484953,2742.0,2753.0,0.0,120794.0,8388607.0,-7417.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485065,2737.0,2750.0,0.0,120673.0,8388607.0,-7022.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485140,2740.0,2754.0,0.0,120834.0,8388607.0,-7298.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485232,2742.0,2751.0,0.0,120657.0,8388607.0,-7120.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485321,2742.0,2753.0,0.0,120917.0,8388607.0,-7358.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485428,2737.0,2749.0,0.0,120686.0,8388607.0,-7032.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485516,2739.0,2746.0,0.0,120833.0,8388607.0,-7164.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485605,2740.0,2749.0,0.0,120609.0,8388607.0,-6954.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485693,2740.0,2751.0,0.0,120786.0,8388607.0,-7122.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485780,2743.0,2751.0,0.0,120642.0,8388607.0,-7133.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485870,2740.0,2751.0,0.0,120726.0,8388607.0,-7163.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485974,2740.0,2751.0,0.0,120671.0,8388607.0,-7228.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486062,2741.0,2752.0,0.0,120632.0,8388607.0,-7141.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486167,2742.0,2750.0,0.0,120638.0,8388607.0,-7182.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486241,2740.0,2752.0,0.0,120702.0,8388607.0,-7234.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486346,2742.0,2751.0,0.0,120777.0,8388607.0,-7193.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486417,2737.0,2751.0,0.0,120736.0,8388607.0,-7024.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486526,2740.0,2750.0,0.0,120676.0,8388607.0,-6967.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486617,2742.0,2753.0,0.0,120667.0,8388607.0,-7272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
