Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
909328,2745.0,2755.0,0.0,171478.0,8388607.0,-7301.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909422,2738.0,2746.0,0.0,171718.0,8388607.0,-7551.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909513,2736.0,2750.0,0.0,171586.0,8388607.0,-7373.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909609,2737.0,2746.0,0.0,171770.0,8388607.0,-7246.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909684,2740.0,2750.0,0.0,171695.0,8388607.0,-7476.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909790,2738.0,2750.0,0.0,171684.0,8388607.0,-7250.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909868,2742.0,2748.0,0.0,171898.0,8388607.0,-7132.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909967,2743.0,2747.0,0.0,171835.0,8388607.0,-7446.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910046,2740.0,2750.0,0.0,171840.0,8388607.0,-7713.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910156,2738.0,2752.0,0.0,171821.0,8388607.0,-7360.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910228,2739.0,2751.0,0.0,172040.0,8388607.0,-7110.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910345,2741.0,2750.0,0.0,171869.0,8388607.0,-7419.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910429,2737.0,2749.0,0.0,171996.0,8388607.0,-7326.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910529,2738.0,2747.0,0.0,171901.0,8388607.0,-7422.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910612,2739.0,2747.0,0.0,171976.0,8388607.0,-7308.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910707,2742.0,2748.0,0.0,172094.0,8388607.0,-7403.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910784,2738.0,2750.0,0.0,171830.0,8388607.0,-7254.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910875,2739.0,2747.0,0.0,171753.0,8388607.0,-7448.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
