Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1126966,2739.0,2749.0,0.0,200178.0,8388607.0,-7519.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127046,2741.0,2749.0,0.0,200154.0,8388607.0,-7407.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127124,2750.0,2756.0,0.0,199978.0,8388607.0,-7757.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127217,2740.0,2752.0,0.0,200267.0,8388607.0,-7540.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127296,2742.0,2751.0,0.0,200308.0,8388607.0,-7347.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127374,2743.0,2751.0,0.0,200200.0,8388607.0,-7428.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127469,2744.0,2753.0,0.0,200361.0,8388607.0,-7527.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127582,2739.0,2748.0,0.0,200060.0,8388607.0,-7478.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127673,2742.0,2747.0,0.0,200470.0,8388607.0,-7308.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127749,2740.0,2752.0,0.0,200124.0,8388607.0,-7529.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127846,2739.0,2752.0,0.0,200510.0,8388607.0,-7627.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127943,2740.0,2748.0,0.0,200154.0,8388607.0,-7515.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128028,2742.0,2754.0,0.0,200045.0,8388607.0,-7451.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128134,2739.0,2750.0,0.0,200566.0,8388607.0,-7423.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128210,2741.0,2752.0,0.0,200111.0,8388607.0,-7887.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128298,2740.0,2753.0,0.0,200121.0,8388607.0,-7394.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128380,2746.0,2752.0,0.0,200448.0,8388607.0,-7525.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
