Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
228818,2743.0,2756.0,0.0,79657.0,8388607.0,-7041.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228908,2740.0,2754.0,0.0,79850.0,8388607.0,-6966.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228999,2740.0,2753.0,0.0,79522.0,8388607.0,-7100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229089,2742.0,2754.0,0.0,79642.0,8388607.0,-7066.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229159,2745.0,2758.0,0.0,79683.0,8388607.0,-7110.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229264,2742.0,2751.0,0.0,79834.0,8388607.0,-7035.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229335,2745.0,2756.0,0.0,79816.0,8388607.0,-7109.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229427,2743.0,2754.0,0.0,79640.0,8388607.0,-6872.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229517,2741.0,2756.0,0.0,79637.0,8388607.0,-6999.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229609,2741.0,2751.0,0.0,79864.0,8388607.0,-7159.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229682,2739.0,2754.0,0.0,79693.0,8388607.0,-7032.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229793,2744.0,2752.0,0.0,79835.0,8388607.0,-7068.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229874,2743.0,2756.0,0.0,79699.0,8388607.0,-7102.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229968,2742.0,2755.0,0.0,79797.0,8388607.0,-6954.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230036,2743.0,2752.0,0.0,79811.0,8388607.0,-7138.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230129,2742.0,2756.0,0.0,79639.0,8388607.0,-6886.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230201,2743.0,2754.0,0.0,79743.0,8388607.0,-7272.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230297,2739.0,2751.0,0.0,79844.0,8388607.0,-7074.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230370,2742.0,2752.0,0.0,79843.0,8388607.0,-6979.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230458,2744.0,2752.0,0.0,79715.0,8388607.0,-6948.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230548,2744.0,2755.0,0.0,79749.0,8388607.0,-6934.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230652,2739.0,2749.0,0.0,79784.0,8388607.0,-7099.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230723,2743.0,2753.0,0.0,79738.0,8388607.0,-6851.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230828,2738.0,2756.0,0.0,79665.0,8388607.0,-7131.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230915,2743.0,2754.0,0.0,79791.0,8388607.0,-7139.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231010,2746.0,2755.0,0.0,79926.0,8388607.0,-7221.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231084,2739.0,2752.0,0.0,79702.0,8388607.0,-7194.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231189,2745.0,2751.0,0.0,79763.0,8388607.0,-6936.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231278,2742.0,2752.0,0.0,79865.0,8388607.0,-7257.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231367,2742.0,2754.0,0.0,79873.0,8388607.0,-6981.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231463,2746.0,2751.0,0.0,79875.0,8388607.0,-7063.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231555,2742.0,2755.0,0.0,79797.0,8388607.0,-7055.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231646,2741.0,2752.0,0.0,79828.0,8388607.0,-7264.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231739,2742.0,2751.0,0.0,79648.0,8388607.0,-7001.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231827,2746.0,2751.0,0.0,79804.0,8388607.0,-7081.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231916,2739.0,2749.0,0.0,79925.0,8388607.0,-7053.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232004,2743.0,2749.0,0.0,79806.0,8388607.0,-7096.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232122,2738.0,2753.0,0.0,79728.0,8388607.0,-6993.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232194,2739.0,2750.0,0.0,79718.0,8388607.0,-7135.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232282,2745.0,2752.0,0.0,79923.0,8388607.0,-6959.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232368,2744.0,2749.0,0.0,79833.0,8388607.0,-6995.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232473,2740.0,2750.0,0.0,79645.0,8388607.0,-6887.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232547,2745.0,2749.0,0.0,79839.0,8388607.0,-7266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232652,2742.0,2752.0,0.0,79933.0,8388607.0,-7150.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232745,2742.0,2758.0,0.0,79848.0,8388607.0,-6928.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232833,2744.0,2751.0,0.0,79753.0,8388607.0,-7033.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232921,2738.0,2751.0,0.0,79869.0,8388607.0,-7168.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233027,2740.0,2748.0,0.0,79795.0,8388607.0,-7104.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233098,2744.0,2751.0,0.0,79913.0,8388607.0,-7202.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233203,2739.0,2748.0,0.0,79716.0,8388607.0,-6856.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233293,2742.0,2752.0,0.0,79864.0,8388607.0,-7258.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233382,2741.0,2752.0,0.0,80014.0,8388607.0,-7119.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233470,2742.0,2749.0,0.0,79802.0,8388607.0,-7054.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233564,2743.0,2751.0,0.0,79979.0,8388607.0,-7076.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233636,2742.0,2755.0,0.0,79837.0,8388607.0,-6953.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233742,2746.0,2749.0,0.0,79984.0,8388607.0,-7017.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233830,2743.0,2752.0,0.0,79941.0,8388607.0,-6935.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233917,2741.0,2753.0,0.0,79843.0,8388607.0,-7128.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234011,2743.0,2752.0,0.0,80117.0,8388607.0,-6812.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234101,2741.0,2754.0,0.0,79743.0,8388607.0,-7059.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234192,2739.0,2755.0,0.0,79935.0,8388607.0,-6792.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234279,2744.0,2754.0,0.0,79806.0,8388607.0,-7041.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234368,2743.0,2755.0,0.0,79920.0,8388607.0,-7028.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234460,2741.0,2751.0,0.0,79843.0,8388607.0,-6817.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234539,2742.0,2755.0,0.0,79778.0,8388607.0,-6809.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234635,2742.0,2748.0,0.0,79820.0,8388607.0,-7103.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234711,2741.0,2750.0,0.0,79882.0,8388607.0,-7014.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234818,2741.0,2752.0,0.0,79969.0,8388607.0,-6730.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234876,2738.0,2752.0,0.0,79767.0,8388607.0,-7122.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234966,2741.0,2751.0,0.0,80045.0,8388607.0,-6975.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235057,2747.0,2758.0,0.0,79964.0,8388607.0,-6919.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235148,2745.0,2751.0,0.0,79941.0,8388607.0,-7060.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235224,2739.0,2751.0,0.0,79985.0,8388607.0,-6830.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235295,2742.0,2749.0,0.0,79981.0,8388607.0,-6982.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235390,2749.0,2761.0,0.0,79984.0,8388607.0,-7107.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
