Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1825073,2741.0,2754.0,0.0,605239.0,8388607.0,-7575.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825167,2742.0,2750.0,0.0,605430.0,8388607.0,-7492.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825247,2742.0,2752.0,0.0,605521.0,8388607.0,-7683.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825342,2741.0,2752.0,0.0,605034.0,8388607.0,-7398.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825436,2742.0,2751.0,0.0,605396.0,8388607.0,-7513.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825530,2743.0,2749.0,0.0,605349.0,8388607.0,-7456.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825605,2742.0,2751.0,0.0,605018.0,8388607.0,-7461.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825715,2740.0,2752.0,0.0,605604.0,8388607.0,-7314.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825809,2742.0,2754.0,0.0,606103.0,8388607.0,-7122.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825901,2743.0,2753.0,0.0,605168.0,8388607.0,-7544.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1825978,2742.0,2755.0,0.0,605500.0,8388607.0,-7457.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826080,2742.0,2748.0,0.0,605124.0,8388607.0,-7447.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826159,2742.0,2751.0,0.0,605812.0,8388607.0,-7352.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826253,2742.0,2750.0,0.0,605160.0,8388607.0,-7420.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826348,2743.0,2752.0,0.0,605101.0,8388607.0,-7434.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826444,2742.0,2751.0,0.0,605408.0,8388607.0,-7496.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826503,2742.0,2752.0,0.0,605813.0,8388607.0,-7672.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826611,2742.0,2751.0,0.0,605651.0,8388607.0,-7307.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826686,2742.0,2752.0,0.0,605113.0,8388607.0,-7529.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826793,2739.0,2755.0,0.0,605692.0,8388607.0,-7536.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826849,2741.0,2751.0,0.0,606073.0,8388607.0,-7539.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1826938,2745.0,2751.0,0.0,605660.0,8388607.0,-7567.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827026,2746.0,2755.0,0.0,605114.0,8388607.0,-7515.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827116,2742.0,2751.0,0.0,605314.0,8388607.0,-7426.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827188,2741.0,2755.0,0.0,605407.0,8388607.0,-7312.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827276,2740.0,2751.0,0.0,605721.0,8388607.0,-7580.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827365,2747.0,2755.0,0.0,604818.0,8388607.0,-7511.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827469,2742.0,2752.0,0.0,605445.0,8388607.0,-7222.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827556,2742.0,2753.0,0.0,605648.0,8388607.0,-7459.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827644,2745.0,2752.0,0.0,605054.0,8388607.0,-7390.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827732,2746.0,2758.0,0.0,605014.0,8388607.0,-7200.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827844,2742.0,2752.0,0.0,605559.0,8388607.0,-7782.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827920,2745.0,2758.0,0.0,606185.0,8388607.0,-7260.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1828008,2741.0,2752.0,0.0,605206.0,8388607.0,-7252.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1828100,2742.0,2754.0,0.0,606146.0,8388607.0,-7319.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1828188,2745.0,2754.0,0.0,605469.0,8388607.0,-7351.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
