Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
801841,2737.0,2749.0,0.0,169348.0,8388607.0,-7266.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
801928,2740.0,2752.0,0.0,169402.0,8388607.0,-7427.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802006,2739.0,2749.0,0.0,169347.0,8388607.0,-7390.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802113,2742.0,2749.0,0.0,169190.0,8388607.0,-7327.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802184,2744.0,2751.0,0.0,169183.0,8388607.0,-7355.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802290,2742.0,2750.0,0.0,169015.0,8388607.0,-7086.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802364,2741.0,2751.0,0.0,169313.0,8388607.0,-7542.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802473,2743.0,2751.0,0.0,168910.0,8388607.0,-7575.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802532,2738.0,2755.0,0.0,169382.0,8388607.0,-7453.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802638,2741.0,2753.0,0.0,168933.0,8388607.0,-7353.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802711,2743.0,2749.0,0.0,168974.0,8388607.0,-7249.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802827,2741.0,2749.0,0.0,169045.0,8388607.0,-7476.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802889,2743.0,2752.0,0.0,169274.0,8388607.0,-7656.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802971,2739.0,2750.0,0.0,169119.0,8388607.0,-7317.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803073,2747.0,2756.0,0.0,169287.0,8388607.0,-7247.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803152,2739.0,2749.0,0.0,169233.0,8388607.0,-7255.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803225,2742.0,2751.0,0.0,169168.0,8388607.0,-7316.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803299,2739.0,2751.0,0.0,169234.0,8388607.0,-7499.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803375,2745.0,2758.0,0.0,169285.0,8388607.0,-7390.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803479,2739.0,2752.0,0.0,169297.0,8388607.0,-7544.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803575,2739.0,2751.0,0.0,169476.0,8388607.0,-7351.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803669,2737.0,2749.0,0.0,169101.0,8388607.0,-7397.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803743,2741.0,2751.0,0.0,169374.0,8388607.0,-7224.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803851,2738.0,2749.0,0.0,169304.0,8388607.0,-7299.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803924,2743.0,2754.0,0.0,169023.0,8388607.0,-7538.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804038,2737.0,2749.0,0.0,169195.0,8388607.0,-7411.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804112,2737.0,2755.0,0.0,169062.0,8388607.0,-7511.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804206,2740.0,2751.0,0.0,168904.0,8388607.0,-7287.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804280,2738.0,2749.0,0.0,169234.0,8388607.0,-7129.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804370,2741.0,2754.0,0.0,169148.0,8388607.0,-7375.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804460,2740.0,2752.0,0.0,168906.0,8388607.0,-7421.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804555,2740.0,2754.0,0.0,169234.0,8388607.0,-7242.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804627,2740.0,2755.0,0.0,169308.0,8388607.0,-7355.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804725,2737.0,2749.0,0.0,168885.0,8388607.0,-7329.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804804,2746.0,2752.0,0.0,169409.0,8388607.0,-7279.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804896,2741.0,2754.0,0.0,169020.0,8388607.0,-7604.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804968,2743.0,2747.0,0.0,169027.0,8388607.0,-7296.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805042,2737.0,2752.0,0.0,168907.0,8388607.0,-7245.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805116,2744.0,2753.0,0.0,169180.0,8388607.0,-7372.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
