Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
603528,2743.0,2750.0,0.0,137176.0,8388607.0,-7530.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603591,2739.0,2750.0,0.0,137181.0,8388607.0,-7261.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603670,2740.0,2750.0,0.0,137100.0,8388607.0,-7466.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603749,2749.0,2759.0,0.0,137145.0,8388607.0,-7407.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603846,2739.0,2751.0,0.0,137115.0,8388607.0,-7466.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603942,2742.0,2753.0,0.0,137133.0,8388607.0,-7447.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604044,2739.0,2748.0,0.0,137121.0,8388607.0,-7576.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604120,2738.0,2749.0,0.0,137200.0,8388607.0,-7101.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604219,2742.0,2752.0,0.0,137089.0,8388607.0,-7224.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604296,2745.0,2751.0,0.0,137048.0,8388607.0,-7282.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604389,2742.0,2754.0,0.0,136924.0,8388607.0,-7296.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604480,2741.0,2753.0,0.0,137089.0,8388607.0,-7125.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604584,2742.0,2754.0,0.0,137123.0,8388607.0,-7286.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604652,2741.0,2753.0,0.0,137286.0,8388607.0,-7319.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604769,2743.0,2751.0,0.0,137003.0,8388607.0,-7543.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604836,2741.0,2748.0,0.0,137117.0,8388607.0,-7308.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604933,2743.0,2752.0,0.0,137201.0,8388607.0,-7332.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605010,2742.0,2751.0,0.0,137190.0,8388607.0,-7214.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605108,2739.0,2749.0,0.0,137149.0,8388607.0,-7128.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605198,2740.0,2750.0,0.0,137019.0,8388607.0,-7239.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605289,2742.0,2749.0,0.0,136911.0,8388607.0,-7144.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605385,2740.0,2749.0,0.0,137042.0,8388607.0,-7285.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
