Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
286592,2741.0,2751.0,0.0,88529.0,8388607.0,-7245.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286682,2744.0,2755.0,0.0,88561.0,8388607.0,-7093.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286772,2740.0,2751.0,0.0,88526.0,8388607.0,-7097.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286864,2741.0,2755.0,0.0,88452.0,8388607.0,-7254.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286942,2745.0,2750.0,0.0,88667.0,8388607.0,-7040.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287017,2741.0,2751.0,0.0,88570.0,8388607.0,-7135.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287105,2749.0,2759.0,0.0,88658.0,8388607.0,-6985.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287196,2740.0,2751.0,0.0,88843.0,8388607.0,-7206.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287271,2743.0,2753.0,0.0,88575.0,8388607.0,-7264.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287361,2741.0,2751.0,0.0,88734.0,8388607.0,-7084.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287429,2747.0,2758.0,0.0,88657.0,8388607.0,-7013.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287536,2742.0,2749.0,0.0,88815.0,8388607.0,-6963.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
