Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1665801,2745.0,2749.0,0.0,437705.0,8388607.0,-7442.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1665871,2742.0,2754.0,0.0,437727.0,8388607.0,-7708.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1665948,2748.0,2758.0,0.0,437925.0,8388607.0,-7507.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666065,2743.0,2751.0,0.0,437947.0,8388607.0,-7609.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666149,2739.0,2748.0,0.0,437602.0,8388607.0,-7325.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666253,2742.0,2752.0,0.0,437882.0,8388607.0,-7723.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666331,2742.0,2751.0,0.0,437939.0,8388607.0,-7546.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666428,2744.0,2751.0,0.0,437768.0,8388607.0,-7602.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666539,2742.0,2751.0,0.0,437784.0,8388607.0,-7410.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666625,2743.0,2749.0,0.0,437838.0,8388607.0,-7600.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666709,2745.0,2751.0,0.0,437859.0,8388607.0,-7549.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666795,2741.0,2752.0,0.0,437912.0,8388607.0,-7624.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666883,2748.0,2754.0,0.0,437984.0,8388607.0,-7698.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666978,2742.0,2750.0,0.0,437874.0,8388607.0,-7511.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667064,2741.0,2751.0,0.0,438062.0,8388607.0,-7694.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667160,2744.0,2750.0,0.0,437725.0,8388607.0,-7772.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667237,2740.0,2749.0,0.0,437926.0,8388607.0,-7505.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667334,2744.0,2750.0,0.0,437733.0,8388607.0,-7666.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
