Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1306912,2744.0,2748.0,0.0,242875.0,8388607.0,-7632.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1306993,2742.0,2750.0,0.0,243029.0,8388607.0,-7667.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307073,2741.0,2752.0,0.0,243010.0,8388607.0,-7822.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307147,2737.0,2752.0,0.0,243270.0,8388607.0,-7639.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307227,2745.0,2755.0,0.0,243033.0,8388607.0,-7637.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307319,2742.0,2753.0,0.0,243120.0,8388607.0,-7644.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307420,2743.0,2751.0,0.0,243105.0,8388607.0,-7555.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307497,2744.0,2751.0,0.0,243116.0,8388607.0,-7503.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307574,2745.0,2759.0,0.0,243050.0,8388607.0,-7678.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307668,2740.0,2749.0,0.0,243124.0,8388607.0,-7547.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307759,2744.0,2752.0,0.0,243296.0,8388607.0,-7476.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307852,2737.0,2751.0,0.0,243159.0,8388607.0,-7613.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1307934,2740.0,2751.0,0.0,243196.0,8388607.0,-7784.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308034,2742.0,2751.0,0.0,242935.0,8388607.0,-7824.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308121,2745.0,2755.0,0.0,243091.0,8388607.0,-7723.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308207,2742.0,2751.0,0.0,242984.0,8388607.0,-7672.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308290,2746.0,2750.0,0.0,243035.0,8388607.0,-7825.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308393,2741.0,2749.0,0.0,243059.0,8388607.0,-7503.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308458,2741.0,2754.0,0.0,243034.0,8388607.0,-7677.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308539,2743.0,2754.0,0.0,242831.0,8388607.0,-7499.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308624,2749.0,2758.0,0.0,243080.0,8388607.0,-7698.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308726,2740.0,2752.0,0.0,243024.0,8388607.0,-7683.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308790,2743.0,2748.0,0.0,242977.0,8388607.0,-7461.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308872,2741.0,2752.0,0.0,243114.0,8388607.0,-7638.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1308963,2744.0,2756.0,0.0,243170.0,8388607.0,-7551.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309074,2743.0,2752.0,0.0,242923.0,8388607.0,-7828.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309152,2739.0,2752.0,0.0,243129.0,8388607.0,-7561.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309251,2746.0,2753.0,0.0,243127.0,8388607.0,-7570.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309333,2744.0,2753.0,0.0,243143.0,8388607.0,-7710.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309428,2739.0,2751.0,0.0,243118.0,8388607.0,-7499.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309502,2739.0,2751.0,0.0,242907.0,8388607.0,-7660.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309614,2742.0,2750.0,0.0,242975.0,8388607.0,-7653.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309692,2740.0,2753.0,0.0,243179.0,8388607.0,-7721.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309786,2739.0,2751.0,0.0,243095.0,8388607.0,-7810.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309865,2741.0,2751.0,0.0,243165.0,8388607.0,-7611.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309955,2746.0,2748.0,0.0,243151.0,8388607.0,-7632.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310049,2741.0,2750.0,0.0,243223.0,8388607.0,-7634.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310146,2741.0,2748.0,0.0,242987.0,8388607.0,-7629.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310224,2741.0,2748.0,0.0,243232.0,8388607.0,-7761.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310327,2742.0,2750.0,0.0,242956.0,8388607.0,-7680.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310407,2745.0,2752.0,0.0,243233.0,8388607.0,-7624.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310505,2742.0,2748.0,0.0,243168.0,8388607.0,-7535.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310585,2739.0,2748.0,0.0,243079.0,8388607.0,-7602.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310680,2742.0,2754.0,0.0,243003.0,8388607.0,-7481.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310742,2742.0,2748.0,0.0,243009.0,8388607.0,-7548.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310855,2744.0,2750.0,0.0,243173.0,8388607.0,-7703.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1310930,2739.0,2751.0,0.0,242913.0,8388607.0,-7688.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311021,2739.0,2752.0,0.0,243043.0,8388607.0,-7329.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311095,2743.0,2756.0,0.0,243118.0,8388607.0,-7580.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311186,2741.0,2751.0,0.0,243000.0,8388607.0,-7516.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311260,2748.0,2758.0,0.0,242930.0,8388607.0,-7644.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311349,2745.0,2749.0,0.0,242936.0,8388607.0,-7683.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311422,2743.0,2755.0,0.0,242920.0,8388607.0,-7474.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311526,2740.0,2750.0,0.0,242929.0,8388607.0,-7472.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311601,2739.0,2755.0,0.0,242961.0,8388607.0,-7479.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311693,2743.0,2756.0,0.0,242966.0,8388607.0,-7657.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311766,2748.0,2751.0,0.0,242930.0,8388607.0,-7444.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311860,2739.0,2751.0,0.0,243112.0,8388607.0,-7504.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311936,2742.0,2751.0,0.0,242927.0,8388607.0,-7578.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312034,2741.0,2751.0,0.0,243068.0,8388607.0,-7597.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312109,2747.0,2758.0,0.0,243035.0,8388607.0,-7484.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312200,2744.0,2752.0,0.0,242899.0,8388607.0,-7428.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312291,2739.0,2750.0,0.0,242960.0,8388607.0,-7635.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312381,2740.0,2748.0,0.0,243088.0,8388607.0,-7640.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312474,2742.0,2751.0,0.0,242970.0,8388607.0,-7752.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312577,2743.0,2751.0,0.0,242869.0,8388607.0,-7649.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312650,2744.0,2753.0,0.0,242923.0,8388607.0,-7575.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312740,2740.0,2752.0,0.0,242966.0,8388607.0,-7588.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312831,2739.0,2754.0,0.0,242970.0,8388607.0,-7879.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312923,2739.0,2754.0,0.0,243008.0,8388607.0,-7527.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313017,2742.0,2751.0,0.0,243113.0,8388607.0,-7707.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313107,2741.0,2751.0,0.0,242933.0,8388607.0,-7459.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313179,2742.0,2750.0,0.0,242923.0,8388607.0,-7600.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313285,2742.0,2754.0,0.0,242918.0,8388607.0,-7766.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313375,2740.0,2748.0,0.0,242681.0,8388607.0,-7661.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313462,2745.0,2751.0,0.0,242749.0,8388607.0,-7611.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313552,2741.0,2749.0,0.0,242783.0,8388607.0,-7700.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313641,2738.0,2748.0,0.0,242615.0,8388607.0,-7706.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313736,2741.0,2751.0,0.0,242784.0,8388607.0,-7552.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1313827,2741.0,2753.0,0.0,242845.0,8388607.0,-7758.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
