Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1224425,2743.0,2749.0,0.0,203956.0,8388607.0,-7369.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224497,2742.0,2749.0,0.0,203899.0,8388607.0,-7701.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224593,2741.0,2749.0,0.0,203853.0,8388607.0,-7324.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224671,2746.0,2755.0,0.0,203916.0,8388607.0,-7638.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224778,2738.0,2750.0,0.0,203864.0,8388607.0,-7458.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224868,2737.0,2749.0,0.0,203732.0,8388607.0,-7588.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1224961,2737.0,2748.0,0.0,204035.0,8388607.0,-7476.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225046,2737.0,2752.0,0.0,203872.0,8388607.0,-7552.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225133,2739.0,2753.0,0.0,203912.0,8388607.0,-7621.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225224,2740.0,2750.0,0.0,204044.0,8388607.0,-7502.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225313,2743.0,2748.0,0.0,203959.0,8388607.0,-7586.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225414,2740.0,2751.0,0.0,203973.0,8388607.0,-7515.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225515,2739.0,2748.0,0.0,203946.0,8388607.0,-7523.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225586,2740.0,2753.0,0.0,204212.0,8388607.0,-7473.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225697,2738.0,2747.0,0.0,204044.0,8388607.0,-7534.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225774,2739.0,2751.0,0.0,203961.0,8388607.0,-7470.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225866,2738.0,2752.0,0.0,203918.0,8388607.0,-7379.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225957,2740.0,2751.0,0.0,203957.0,8388607.0,-7320.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226055,2741.0,2751.0,0.0,204141.0,8388607.0,-7380.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226127,2742.0,2750.0,0.0,203767.0,8388607.0,-7674.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226235,2739.0,2752.0,0.0,203690.0,8388607.0,-7508.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226310,2739.0,2749.0,0.0,203757.0,8388607.0,-7443.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226419,2741.0,2750.0,0.0,203802.0,8388607.0,-7435.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226482,2743.0,2750.0,0.0,203845.0,8388607.0,-7531.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226574,2739.0,2748.0,0.0,203852.0,8388607.0,-7186.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226662,2739.0,2752.0,0.0,203871.0,8388607.0,-7334.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226754,2741.0,2752.0,0.0,203915.0,8388607.0,-7526.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226845,2739.0,2748.0,0.0,203936.0,8388607.0,-7665.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1226936,2737.0,2752.0,0.0,203998.0,8388607.0,-7451.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1227014,2746.0,2755.0,0.0,203632.0,8388607.0,-7425.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1227107,2739.0,2751.0,0.0,203808.0,8388607.0,-7448.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1227181,2743.0,2749.0,0.0,203849.0,8388607.0,-7460.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
