Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
446827,2740.0,2751.0,0.0,113478.0,8388607.0,-7129.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446910,2742.0,2750.0,0.0,113376.0,8388607.0,-7374.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447000,2740.0,2749.0,0.0,113352.0,8388607.0,-7112.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447090,2739.0,2753.0,0.0,113346.0,8388607.0,-7175.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447178,2742.0,2752.0,0.0,113484.0,8388607.0,-7243.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447252,2741.0,2756.0,0.0,113306.0,8388607.0,-7152.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447344,2739.0,2748.0,0.0,113507.0,8388607.0,-7199.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447409,2747.0,2758.0,0.0,113473.0,8388607.0,-7421.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447523,2739.0,2751.0,0.0,113480.0,8388607.0,-7325.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447602,2742.0,2749.0,0.0,113365.0,8388607.0,-7264.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447679,2738.0,2750.0,0.0,113386.0,8388607.0,-6877.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447769,2745.0,2758.0,0.0,113411.0,8388607.0,-7202.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
