Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
1167902,2741.0,2755.0,0.0,192877.0,8388607.0,-7594.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168008,2740.0,2750.0,0.0,192767.0,8388607.0,-7519.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168084,2739.0,2750.0,0.0,192805.0,8388607.0,-7484.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168177,2742.0,2751.0,0.0,192927.0,8388607.0,-7475.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168267,2742.0,2751.0,0.0,193096.0,8388607.0,-7555.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168358,2740.0,2753.0,0.0,192960.0,8388607.0,-7583.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168451,2741.0,2752.0,0.0,193061.0,8388607.0,-7563.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168542,2738.0,2750.0,0.0,193059.0,8388607.0,-7613.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168614,2738.0,2755.0,0.0,192806.0,8388607.0,-7601.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168708,2740.0,2751.0,0.0,192779.0,8388607.0,-7654.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168799,2739.0,2751.0,0.0,192986.0,8388607.0,-7384.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168897,2742.0,2753.0,0.0,192828.0,8388607.0,-7175.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168957,2745.0,2754.0,0.0,193142.0,8388607.0,-7387.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169059,2739.0,2750.0,0.0,192917.0,8388607.0,-7464.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169139,2746.0,2756.0,0.0,192979.0,8388607.0,-7484.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
