Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
2097837,2740.0,2752.0,0.0,2230560.0,8388607.0,-7615.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2097944,2737.0,2751.0,0.0,2235927.0,8388607.0,-7374.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098038,2742.0,2751.0,0.0,2238186.0,8388607.0,-7372.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098112,2743.0,2751.0,0.0,2232420.0,8388607.0,-7764.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098204,2745.0,2758.0,0.0,2231386.0,8388607.0,-7676.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098295,2742.0,2754.0,0.0,2237446.0,8388607.0,-7417.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098373,2739.0,2751.0,0.0,2239116.0,8388607.0,-7824.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098468,2740.0,2751.0,0.0,2228736.0,8388607.0,-7604.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098566,2740.0,2750.0,0.0,2236751.0,8388607.0,-7497.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098659,2740.0,2751.0,0.0,2235309.0,8388607.0,-7604.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098719,2740.0,2754.0,0.0,2231839.0,8388607.0,-7543.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098832,2740.0,2749.0,0.0,2231880.0,8388607.0,-7755.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098914,2739.0,2751.0,0.0,2238058.0,8388607.0,-7620.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099012,2742.0,2752.0,0.0,2230945.0,8388607.0,-7496.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099072,2742.0,2747.0,0.0,2233086.0,8388607.0,-7592.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099169,2738.0,2755.0,0.0,2234406.0,8388607.0,-7290.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099246,2746.0,2753.0,0.0,2234616.0,8388607.0,-7449.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099344,2739.0,2751.0,0.0,2237072.0,8388607.0,-7667.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099408,2740.0,2753.0,0.0,2233637.0,8388607.0,-7359.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099500,2741.0,2748.0,0.0,2234769.0,8388607.0,-7603.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099578,2748.0,2759.0,0.0,2235267.0,8388607.0,-7648.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099687,2742.0,2753.0,0.0,2233317.0,8388607.0,-7614.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099778,2740.0,2755.0,0.0,2232142.0,8388607.0,-7472.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099868,2737.0,2751.0,0.0,2234977.0,8388607.0,-7330.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099941,2743.0,2749.0,0.0,2232159.0,8388607.0,-7533.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100049,2739.0,2748.0,0.0,2229829.0,8388607.0,-7653.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100120,2740.0,2749.0,0.0,2238684.0,8388607.0,-7845.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100229,2737.0,2750.0,0.0,2236342.0,8388607.0,-7575.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100300,2741.0,2752.0,0.0,2230080.0,8388607.0,-7626.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100405,2740.0,2754.0,0.0,2239535.0,8388607.0,-7660.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100477,2737.0,2750.0,0.0,2237106.0,8388607.0,-7696.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100564,2740.0,2754.0,0.0,2231791.0,8388607.0,-7641.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100652,2742.0,2753.0,0.0,2234298.0,8388607.0,-7581.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100756,2740.0,2750.0,0.0,2233835.0,8388607.0,-7367.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100828,2741.0,2749.0,0.0,2234764.0,8388607.0,-7597.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100916,2739.0,2751.0,0.0,2238473.0,8388607.0,-7632.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100989,2748.0,2753.0,0.0,2226471.0,8388607.0,-7467.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101095,2745.0,2749.0,0.0,2232723.0,8388607.0,-7585.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101170,2745.0,2749.0,0.0,2244455.0,8388607.0,-7691.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101240,2742.0,2754.0,0.0,2230865.0,8388607.0,-7728.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101332,2745.0,2755.0,0.0,2227973.0,8388607.0,-7677.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101447,2740.0,2751.0,0.0,2239282.0,8388607.0,-7432.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101530,2739.0,2749.0,0.0,2236830.0,8388607.0,-7464.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101625,2739.0,2749.0,0.0,2230761.0,8388607.0,-7753.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101697,2740.0,2752.0,0.0,2235659.0,8388607.0,-7716.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101804,2740.0,2754.0,0.0,2234595.0,8388607.0,-7445.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101896,2739.0,2750.0,0.0,2238947.0,8388607.0,-7379.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101985,2742.0,2752.0,0.0,2226936.0,8388607.0,-7670.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102082,2741.0,2751.0,0.0,2232380.0,8388607.0,-7508.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102171,2742.0,2750.0,0.0,2242216.0,8388607.0,-7734.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102262,2740.0,2752.0,0.0,2233293.0,8388607.0,-7650.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102369,2738.0,2755.0,0.0,2230183.0,8388607.0,-7508.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102441,2740.0,2747.0,0.0,2240977.0,8388607.0,-7648.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102530,2742.0,2750.0,0.0,2233307.0,8388607.0,-7750.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102628,2744.0,2756.0,0.0,2227705.0,8388607.0,-7479.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102719,2741.0,2753.0,0.0,2236132.0,8388607.0,-7474.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102792,2739.0,2750.0,0.0,2233926.0,8388607.0,-7656.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
