Time(ms),pt_a003,pt_a009,lc_a016,lc_a017,lc_a018,lc_a019,lc_a020,lc_a021,log_enable_tkbk,log_enable_cmd,sv_a010_tkbk,sv_a010_cmd,sv_a011_tkbk,sv_a011_cmd,sv_a012_tkbk,sv_a012_cmd,sv_a013_tkbk,sv_a013_cmd,sv_a014_tkbk,sv_a014_cmd,sv_a015_tkbk,sv_a015_cmd
2006685,2739.0,2751.0,0.0,1706588.0,8388607.0,-7595.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006799,2739.0,2751.0,0.0,1713039.0,8388607.0,-7345.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006874,2742.0,2752.0,0.0,1718833.0,8388607.0,-7481.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006965,2739.0,2752.0,0.0,1705025.0,8388607.0,-7666.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007056,2744.0,2749.0,0.0,1715809.0,8388607.0,-7594.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007145,2739.0,2746.0,0.0,1715052.0,8388607.0,-7601.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007234,2742.0,2754.0,0.0,1705576.0,8388607.0,-7400.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007325,2739.0,2751.0,0.0,1715110.0,8388607.0,-7492.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007416,2741.0,2754.0,0.0,1712348.0,8388607.0,-7479.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007507,2740.0,2752.0,0.0,1705884.0,8388607.0,-7745.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007599,2743.0,2752.0,0.0,1717205.0,8388607.0,-7633.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007707,2740.0,2749.0,0.0,1707258.0,8388607.0,-7662.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007785,2741.0,2752.0,0.0,1712447.0,8388607.0,-7627.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007879,2742.0,2750.0,0.0,1711471.0,8388607.0,-7389.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007977,2738.0,2752.0,0.0,1711457.0,8388607.0,-7599.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008068,2740.0,2751.0,0.0,1712608.0,8388607.0,-7542.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008140,2739.0,2750.0,0.0,1709884.0,8388607.0,-7567.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008245,2740.0,2751.0,0.0,1715460.0,8388607.0,-7655.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008320,2743.0,2751.0,0.0,1713481.0,8388607.0,-7542.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008428,2737.0,2748.0,0.0,1708968.0,8388607.0,-7517.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008501,2739.0,2752.0,0.0,1716164.0,8388607.0,-7640.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008589,2740.0,2752.0,0.0,1711102.0,8388607.0,-7604.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008678,2739.0,2752.0,0.0,1711990.0,8388607.0,-7550.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008765,2738.0,2751.0,0.0,1717875.0,8388607.0,-7520.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008835,2742.0,2747.0,0.0,1707324.0,8388607.0,-7498.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008924,2743.0,2748.0,0.0,1709924.0,8388607.0,-7644.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009017,2742.0,2755.0,0.0,1716978.0,8388607.0,-7391.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009105,2739.0,2752.0,0.0,1707672.0,8388607.0,-7548.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009175,2741.0,2746.0,0.0,1712761.0,8388607.0,-7781.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009265,2743.0,2749.0,0.0,1714995.0,8388607.0,-7658.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009356,2745.0,2756.0,0.0,1710538.0,8388607.0,-7361.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009460,2740.0,2749.0,0.0,1712515.0,8388607.0,-7464.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009534,2738.0,2751.0,0.0,1716769.0,8388607.0,-7540.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009643,2740.0,2754.0,0.0,1711672.0,8388607.0,-7580.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009717,2740.0,2752.0,0.0,1713951.0,8388607.0,-7452.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009806,2742.0,2749.0,0.0,1711934.0,8388607.0,-7436.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009899,2742.0,2757.0,0.0,1710053.0,8388607.0,-7661.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009987,2739.0,2748.0,0.0,1713895.0,8388607.0,-7544.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010066,2742.0,2753.0,0.0,1714188.0,8388607.0,-7603.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010171,2740.0,2749.0,0.0,1711269.0,8388607.0,-7773.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010239,2741.0,2750.0,0.0,1709386.0,8388607.0,-7550.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010330,2740.0,2752.0,0.0,1712752.0,8388607.0,-7482.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010417,2744.0,2753.0,0.0,1713243.0,8388607.0,-7493.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010510,2743.0,2755.0,0.0,1710709.0,8388607.0,-7441.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
